"","perceiver.id","person_code","target.id","liking","dominant","affectionate","knowing"
"1251",42,"SN01HE",24,4,2,3,0
"1252",42,"SN01HE",25,3,1,4,0
"1253",42,"SN01HE",26,3,3,3,0
"1254",42,"SN01HE",10,2,2,4,0
"1255",42,"SN01HE",12,3,3,3,0
"1256",42,"SN01HE",13,4,1,4,0
"1257",42,"SN01HE",15,3,3,3,0
"1258",42,"SN01HE",17,3,4,3,0
"1259",42,"SN01HE",18,3,2,4,0
"1260",42,"SN01HE",19,2,3,2,0
"1261",42,"SN01HE",41,3,2,3,0
"1262",42,"SN01HE",43,4,3,3,0
"1263",42,"SN01HE",44,4,4,3,0
"1264",42,"SN01HE",45,3,3,4,0
"1265",42,"SN01HE",46,3,3,3,0
"1266",42,"SN01HE",47,4,4,3,0
"1267",42,"SN01HE",48,3,2,4,1
"1268",42,"SN01HE",49,3,2,3,0
"1269",42,"SN01HE",50,3,4,3,0
"1270",42,"SN01HE",51,3,2,3,0
"1271",42,"SN01HE",52,3,4,3,2
"1272",42,"SN01HE",53,3,3,3,0
"1273",42,"SN01HE",54,3,1,3,0
"1274",42,"SN01HE",57,4,3,2,0
"1275",42,"SN01HE",61,2,4,3,0
"1276",42,"SN01HE",4,4,3,4,0
"1277",42,"SN01HE",5,4,3,4,0
"1278",42,"SN01HE",6,3,2,3,0
"1279",42,"SN01HE",7,2,3,4,0
"1280",42,"SN01HE",9,3,2,3,0
"1281",42,"SN01HE",27,2,4,3,0
"1282",42,"SN01HE",28,3,2,4,0
"1283",42,"SN01HE",29,3,3,3,0
"1284",42,"SN01HE",35,2,1,4,0
"1285",42,"SN01HE",36,3,1,3,0
"1286",42,"SN01HE",37,4,4,3,0
"1287",42,"SN01HE",39,3,3,3,0
"1288",42,"SN01HE",40,4,3,4,0
"1289",43,"AW10DU",4,5,3,4,0
"1290",43,"AW10DU",5,4,2,4,0
"1291",43,"AW10DU",7,4,2,4,0
"1292",43,"AW10DU",9,3,3,3,0
"1293",43,"AW10DU",10,3,2,4,0
"1294",43,"AW10DU",6,5,2,5,0
"1295",43,"AW10DU",29,5,2,4,0
"1296",43,"AW10DU",35,3,1,4,0
"1297",43,"AW10DU",36,3,2,3,0
"1298",43,"AW10DU",37,4,4,3,0
"1299",43,"AW10DU",39,4,3,5,0
"1300",43,"AW10DU",40,4,3,4,1
"1301",43,"AW10DU",41,3,2,4,0
"1302",43,"AW10DU",42,3,2,3,0
"1303",43,"AW10DU",44,4,4,3,0
"1304",43,"AW10DU",45,4,4,3,0
"1305",43,"AW10DU",46,4,3,4,1
"1306",43,"AW10DU",47,5,2,4,0
"1307",43,"AW10DU",48,3,3,3,0
"1308",43,"AW10DU",49,4,2,3,0
"1309",43,"AW10DU",50,5,3,4,0
"1310",43,"AW10DU",51,3,3,3,1
"1311",43,"AW10DU",52,3,3,3,0
"1312",43,"AW10DU",53,4,3,4,1
"1313",43,"AW10DU",54,3,2,4,0
"1314",43,"AW10DU",57,3,3,2,0
"1315",43,"AW10DU",61,4,3,3,0
"1316",43,"AW10DU",62,3,3,3,0
"1317",43,"AW10DU",63,3,2,3,0
"1318",43,"AW10DU",64,3,2,3,0
"1319",43,"AW10DU",65,3,4,3,0
"1320",43,"AW10DU",66,3,3,2,0
"1321",43,"AW10DU",12,4,2,4,0
"1322",43,"AW10DU",13,5,1,5,0
"1323",43,"AW10DU",15,4,2,4,0
"1324",43,"AW10DU",17,4,4,4,0
"1325",43,"AW10DU",18,4,3,4,0
"1326",43,"AW10DU",19,3,3,3,0
"1327",43,"AW10DU",21,3,2,3,0
"1328",43,"AW10DU",22,4,3,5,0
"1329",43,"AW10DU",23,4,3,4,0
"1330",43,"AW10DU",24,3,2,3,0
"1331",43,"AW10DU",25,3,1,4,0
"1332",43,"AW10DU",26,3,2,3,0
"1333",43,"AW10DU",27,4,4,4,0
"1334",43,"AW10DU",28,3,3,4,0
"1335",44,"BJ04LG",5,3,2,3,0
"1336",44,"BJ04LG",7,4,4,3,0
"1337",44,"BJ04LG",9,5,3,4,0
"1338",44,"BJ04LG",10,4,3,2,0
"1339",44,"BJ04LG",6,3,4,3,0
"1340",44,"BJ04LG",50,4,4,3,0
"1341",44,"BJ04LG",51,3,4,3,0
"1342",44,"BJ04LG",52,4,4,4,0
"1343",44,"BJ04LG",53,5,3,4,0
"1344",44,"BJ04LG",54,4,2,3,0
"1345",44,"BJ04LG",57,4,5,2,0
"1346",44,"BJ04LG",4,4,4,4,0
"1347",44,"BJ04LG",23,4,3,4,0
"1348",44,"BJ04LG",24,3,2,2,0
"1349",44,"BJ04LG",25,2,1,2,0
"1350",44,"BJ04LG",26,4,2,4,0
"1351",44,"BJ04LG",27,3,5,2,0
"1352",44,"BJ04LG",28,4,4,4,0
"1353",44,"BJ04LG",29,5,3,4,0
"1354",44,"BJ04LG",35,3,2,3,0
"1355",44,"BJ04LG",36,4,2,4,0
"1356",44,"BJ04LG",37,4,4,3,0
"1357",44,"BJ04LG",39,5,4,4,0
"1358",44,"BJ04LG",40,4,3,4,0
"1359",44,"BJ04LG",41,4,2,4,0
"1360",44,"BJ04LG",42,3,3,2,0
"1361",44,"BJ04LG",43,5,4,4,0
"1362",44,"BJ04LG",45,3,3,3,0
"1363",44,"BJ04LG",46,5,4,4,0
"1364",44,"BJ04LG",47,4,4,4,0
"1365",44,"BJ04LG",48,4,1,4,0
"1366",44,"BJ04LG",49,4,3,3,0
"1367",44,"BJ04LG",13,4,3,4,0
"1368",44,"BJ04LG",15,5,4,4,0
"1369",44,"BJ04LG",17,5,4,4,0
"1370",44,"BJ04LG",18,4,3,3,0
"1371",44,"BJ04LG",19,2,5,2,0
"1372",44,"BJ04LG",21,4,3,3,0
"1373",44,"BJ04LG",61,3,4,4,0
"1374",44,"BJ04LG",62,2,3,3,0
"1375",44,"BJ04LG",63,4,3,4,0
"1376",44,"BJ04LG",64,5,3,5,0
"1377",44,"BJ04LG",65,5,4,4,0
"1378",44,"BJ04LG",66,2,4,3,0
"1379",44,"BJ04LG",12,4,2,4,0
"1380",44,"BJ04LG",22,4,2,3,0
"1381",45,"NF12BN",17,2,2,3,0
"1382",45,"NF12BN",66,4,5,3,0
"1383",45,"NF12BN",15,5,4,4,0
"1384",45,"NF12BN",27,2,3,4,0
"1385",45,"NF12BN",29,3,4,4,0
"1386",45,"NF12BN",35,2,0,3,0
"1387",45,"NF12BN",36,3,4,3,0
"1388",45,"NF12BN",28,2,4,2,0
"1389",45,"NF12BN",18,4,1,3,0
"1390",45,"NF12BN",19,3,4,2,0
"1391",45,"NF12BN",21,2,2,3,0
"1392",45,"NF12BN",37,4,4,4,0
"1393",45,"NF12BN",46,5,4,4,0
"1394",45,"NF12BN",47,4,3,2,0
"1395",45,"NF12BN",48,4,5,2,0
"1396",45,"NF12BN",49,2,1,2,0
"1397",45,"NF12BN",50,4,5,3,0
"1398",45,"NF12BN",51,5,4,4,0
"1399",45,"NF12BN",52,3,5,4,0
"1400",45,"NF12BN",53,4,5,4,0
"1401",45,"NF12BN",54,3,0,3,0
"1402",45,"NF12BN",57,5,4,4,0
"1403",45,"NF12BN",61,5,4,4,0
"1404",45,"NF12BN",62,1,4,1,0
"1405",45,"NF12BN",63,2,1,3,0
"1406",45,"NF12BN",64,2,4,2,0
"1407",45,"NF12BN",65,4,2,4,0
"1408",45,"NF12BN",4,4,2,4,0
"1409",45,"NF12BN",5,3,3,2,0
"1410",45,"NF12BN",6,4,2,3,0
"1411",45,"NF12BN",7,5,4,5,0
"1412",45,"NF12BN",9,3,4,2,0
"1413",45,"NF12BN",10,1,4,3,0
"1414",45,"NF12BN",12,4,4,4,0
"1415",45,"NF12BN",13,4,2,4,0
"1416",45,"NF12BN",39,5,4,4,0
"1417",45,"NF12BN",40,4,2,3,0
"1418",45,"NF12BN",41,1,2,4,0
"1419",45,"NF12BN",22,3,2,4,0
"1420",45,"NF12BN",23,3,3,3,0
"1421",45,"NF12BN",24,2,2,2,0
"1422",45,"NF12BN",25,2,1,2,0
"1423",45,"NF12BN",26,1,1,2,0
"1424",45,"NF12BN",42,2,1,3,0
"1425",45,"NF12BN",43,4,2,4,0
"1426",45,"NF12BN",44,5,4,3,0
"1427",46,"JF06FT",44,4,4,4,0
"1428",46,"JF06FT",45,4,4,4,0
"1429",46,"JF06FT",52,4,4,4,1
"1430",46,"JF06FT",53,4,4,4,0
"1431",46,"JF06FT",54,4,2,4,0
"1432",46,"JF06FT",64,4,3,4,0
"1433",46,"JF06FT",65,4,4,4,0
"1434",46,"JF06FT",66,4,3,4,0
"1435",46,"JF06FT",9,3,4,3,0
"1436",46,"JF06FT",10,4,2,3,0
"1437",46,"JF06FT",12,4,4,4,0
"1438",46,"JF06FT",13,3,3,4,0
"1439",46,"JF06FT",15,5,4,4,0
"1440",46,"JF06FT",17,4,4,4,0
"1441",46,"JF06FT",57,4,4,3,0
"1442",46,"JF06FT",61,4,3,4,0
"1443",46,"JF06FT",62,4,3,4,0
"1444",46,"JF06FT",63,4,3,4,0
"1445",46,"JF06FT",23,4,4,4,0
"1446",46,"JF06FT",24,2,3,3,0
"1447",46,"JF06FT",25,4,0,4,0
"1448",46,"JF06FT",26,4,3,4,0
"1449",46,"JF06FT",27,4,4,3,0
"1450",46,"JF06FT",28,4,3,4,0
"1451",46,"JF06FT",29,5,3,4,0
"1452",46,"JF06FT",35,4,3,4,0
"1453",46,"JF06FT",36,4,3,4,0
"1454",46,"JF06FT",37,4,3,4,0
"1455",46,"JF06FT",39,4,4,5,0
"1456",46,"JF06FT",40,4,3,4,0
"1457",46,"JF06FT",41,4,3,4,0
"1458",46,"JF06FT",42,4,3,4,0
"1459",46,"JF06FT",43,4,4,4,0
"1460",46,"JF06FT",6,4,4,4,0
"1461",46,"JF06FT",47,4,4,4,1
"1462",46,"JF06FT",48,3,3,3,0
"1463",46,"JF06FT",49,5,3,5,2
"1464",46,"JF06FT",50,4,4,4,0
"1465",46,"JF06FT",51,4,3,4,0
"1466",46,"JF06FT",21,3,3,3,0
"1467",46,"JF06FT",4,4,4,3,0
"1468",46,"JF06FT",18,3,3,3,0
"1469",46,"JF06FT",19,4,4,4,0
"1470",46,"JF06FT",7,4,4,3,0
"1471",46,"JF06FT",5,4,3,4,0
"1472",46,"JF06FT",22,4,2,4,0
"1473",47,"AP12DT",63,1,2,2,0
"1474",47,"AP12DT",57,1,3,2,0
"1475",47,"AP12DT",61,3,3,4,2
"1476",47,"AP12DT",62,3,3,3,0
"1477",47,"AP12DT",53,1,2,2,0
"1478",47,"AP12DT",64,2,3,4,0
"1479",47,"AP12DT",65,3,3,3,0
"1480",47,"AP12DT",41,2,1,3,0
"1481",47,"AP12DT",42,2,1,4,0
"1482",47,"AP12DT",54,2,0,2,0
"1483",47,"AP12DT",40,4,3,4,3
"1484",47,"AP12DT",45,3,3,2,0
"1485",47,"AP12DT",66,3,4,3,0
"1486",47,"AP12DT",43,2,2,3,0
"1487",47,"AP12DT",44,3,3,3,0
"1488",47,"AP12DT",51,2,3,2,0
"1489",47,"AP12DT",52,2,3,1,1
"1490",47,"AP12DT",15,3,1,4,0
"1491",47,"AP12DT",17,1,3,2,0
"1492",47,"AP12DT",18,3,2,4,1
"1493",47,"AP12DT",19,1,4,2,0
"1494",47,"AP12DT",21,1,2,3,0
"1495",47,"AP12DT",4,4,3,4,0
"1496",47,"AP12DT",5,3,2,3,0
"1497",47,"AP12DT",6,4,2,5,2
"1498",47,"AP12DT",46,2,1,2,2
"1499",47,"AP12DT",48,1,2,2,0
"1500",47,"AP12DT",49,3,2,3,0
"1501",47,"AP12DT",50,4,3,4,3
"1502",47,"AP12DT",13,3,2,4,0
"1503",47,"AP12DT",36,3,2,3,0
"1504",47,"AP12DT",37,2,2,2,0
"1505",47,"AP12DT",39,3,2,3,1
"1506",47,"AP12DT",24,2,1,2,0
"1507",47,"AP12DT",7,2,4,3,0
"1508",47,"AP12DT",22,3,2,4,0
"1509",47,"AP12DT",23,3,2,3,0
"1510",47,"AP12DT",12,4,3,4,1
"1511",47,"AP12DT",28,1,2,3,1
"1512",47,"AP12DT",9,2,4,2,1
"1513",47,"AP12DT",10,1,1,4,0
"1514",47,"AP12DT",26,3,2,3,0
"1515",47,"AP12DT",27,1,4,1,0
"1516",47,"AP12DT",29,3,2,4,2
"1517",47,"AP12DT",35,1,3,1,0
"1518",47,"AP12DT",25,2,1,2,0
"1519",48,"OS07MH",66,4,3,2,0
"1520",48,"OS07MH",65,4,4,4,0
"1521",48,"OS07MH",19,2,1,2,0
"1522",48,"OS07MH",18,3,3,3,0
"1523",48,"OS07MH",44,5,4,5,0
"1524",48,"OS07MH",21,3,2,4,0
"1525",48,"OS07MH",43,4,3,4,0
"1526",48,"OS07MH",49,4,2,4,0
"1527",48,"OS07MH",45,4,2,4,0
"1528",48,"OS07MH",64,5,1,5,5
"1529",48,"OS07MH",47,4,3,3,1
"1530",48,"OS07MH",39,5,3,5,0
"1531",48,"OS07MH",40,3,3,4,0
"1532",48,"OS07MH",46,4,3,2,0
"1533",48,"OS07MH",42,3,0,2,0
"1534",48,"OS07MH",63,1,2,3,0
"1535",48,"OS07MH",4,3,4,2,0
"1536",48,"OS07MH",41,3,2,4,0
"1537",48,"OS07MH",6,4,1,5,1
"1538",48,"OS07MH",7,3,3,4,0
"1539",48,"OS07MH",9,1,4,2,0
"1540",48,"OS07MH",5,4,2,4,0
"1541",48,"OS07MH",12,3,3,3,0
"1542",48,"OS07MH",13,3,1,3,0
"1543",48,"OS07MH",15,4,1,5,0
"1544",48,"OS07MH",17,2,5,2,0
"1545",48,"OS07MH",54,5,1,4,0
"1546",48,"OS07MH",57,2,4,1,0
"1547",48,"OS07MH",22,4,1,5,0
"1548",48,"OS07MH",23,4,3,4,0
"1549",48,"OS07MH",24,2,3,2,0
"1550",48,"OS07MH",25,3,1,3,0
"1551",48,"OS07MH",26,1,2,2,0
"1552",48,"OS07MH",27,2,3,2,0
"1553",48,"OS07MH",10,4,2,5,0
"1554",48,"OS07MH",35,1,1,3,0
"1555",48,"OS07MH",36,1,3,4,0
"1556",48,"OS07MH",37,4,3,4,0
"1557",48,"OS07MH",53,3,2,5,0
"1558",48,"OS07MH",50,4,4,4,0
"1559",48,"OS07MH",61,4,4,5,0
"1560",48,"OS07MH",62,1,2,4,0
"1561",48,"OS07MH",51,3,4,1,0
"1562",48,"OS07MH",52,4,4,4,0
"1563",48,"OS07MH",28,1,3,1,0
"1564",48,"OS07MH",29,5,4,4,0
"1565",49,"AG06EH",6,4,4,4,2
"1566",49,"AG06EH",37,4,4,3,0
"1567",49,"AG06EH",39,5,4,5,2
"1568",49,"AG06EH",4,5,3,4,0
"1569",49,"AG06EH",18,5,3,5,0
"1570",49,"AG06EH",24,3,1,3,0
"1571",49,"AG06EH",25,4,1,4,0
"1572",49,"AG06EH",22,3,1,4,0
"1573",49,"AG06EH",5,4,2,4,0
"1574",49,"AG06EH",48,4,2,3,0
"1575",49,"AG06EH",50,5,4,4,0
"1576",49,"AG06EH",7,4,4,4,0
"1577",49,"AG06EH",23,4,3,4,0
"1578",49,"AG06EH",53,5,4,5,0
"1579",49,"AG06EH",54,5,1,5,0
"1580",49,"AG06EH",51,4,4,3,1
"1581",49,"AG06EH",52,5,5,3,2
"1582",49,"AG06EH",62,3,4,3,0
"1583",49,"AG06EH",9,3,1,3,1
"1584",49,"AG06EH",57,4,5,3,0
"1585",49,"AG06EH",61,4,3,3,2
"1586",49,"AG06EH",13,5,1,5,0
"1587",49,"AG06EH",15,5,3,4,0
"1588",49,"AG06EH",17,4,3,4,1
"1589",49,"AG06EH",66,5,4,4,0
"1590",49,"AG06EH",19,4,4,3,0
"1591",49,"AG06EH",21,4,1,4,0
"1592",49,"AG06EH",40,5,3,5,0
"1593",49,"AG06EH",41,4,1,3,0
"1594",49,"AG06EH",42,3,2,3,0
"1595",49,"AG06EH",43,4,2,4,0
"1596",49,"AG06EH",26,4,2,4,0
"1597",49,"AG06EH",10,3,2,3,0
"1598",49,"AG06EH",12,4,3,4,0
"1599",49,"AG06EH",29,5,4,5,0
"1600",49,"AG06EH",35,4,2,4,0
"1601",49,"AG06EH",36,4,1,3,0
"1602",49,"AG06EH",27,4,4,4,0
"1603",49,"AG06EH",28,4,3,4,2
"1604",49,"AG06EH",46,5,2,4,3
"1605",49,"AG06EH",44,4,4,4,0
"1606",49,"AG06EH",65,5,4,5,1
"1607",49,"AG06EH",47,5,3,4,2
"1608",49,"AG06EH",64,4,3,4,0
"1609",49,"AG06EH",63,4,3,3,0
"1610",49,"AG06EH",45,4,4,3,0
"1611",50,"AS01LG",9,4,2,4,1
"1612",50,"AS01LG",10,4,4,3,0
"1613",50,"AS01LG",46,5,5,4,0
"1614",50,"AS01LG",7,5,4,4,0
"1615",50,"AS01LG",45,3,4,3,0
"1616",50,"AS01LG",51,5,3,4,0
"1617",50,"AS01LG",47,5,4,5,3
"1618",50,"AS01LG",48,4,4,4,0
"1619",50,"AS01LG",49,5,2,5,0
"1620",50,"AS01LG",4,4,4,3,0
"1621",50,"AS01LG",5,4,4,3,0
"1622",50,"AS01LG",6,5,3,5,1
"1623",50,"AS01LG",63,4,3,3,0
"1624",50,"AS01LG",64,4,5,3,0
"1625",50,"AS01LG",65,4,4,4,0
"1626",50,"AS01LG",66,4,4,3,0
"1627",50,"AS01LG",12,5,2,4,0
"1628",50,"AS01LG",13,4,1,5,0
"1629",50,"AS01LG",15,4,3,5,0
"1630",50,"AS01LG",52,5,5,4,0
"1631",50,"AS01LG",53,5,4,3,0
"1632",50,"AS01LG",54,4,1,4,0
"1633",50,"AS01LG",57,5,3,5,0
"1634",50,"AS01LG",61,5,2,4,3
"1635",50,"AS01LG",62,3,5,3,0
"1636",50,"AS01LG",24,5,5,4,0
"1637",50,"AS01LG",25,4,2,4,0
"1638",50,"AS01LG",26,4,4,4,0
"1639",50,"AS01LG",27,4,5,3,0
"1640",50,"AS01LG",28,4,2,4,0
"1641",50,"AS01LG",29,5,3,5,2
"1642",50,"AS01LG",35,5,4,4,0
"1643",50,"AS01LG",17,4,5,4,0
"1644",50,"AS01LG",18,5,3,4,0
"1645",50,"AS01LG",19,4,5,3,0
"1646",50,"AS01LG",21,5,3,5,0
"1647",50,"AS01LG",22,4,3,4,0
"1648",50,"AS01LG",23,5,4,4,0
"1649",50,"AS01LG",43,4,1,5,0
"1650",50,"AS01LG",44,5,4,4,0
"1651",50,"AS01LG",39,5,3,5,0
"1652",50,"AS01LG",40,5,4,4,2
"1653",50,"AS01LG",36,5,2,4,0
"1654",50,"AS01LG",37,5,4,4,0
"1655",50,"AS01LG",41,3,2,3,0
"1656",50,"AS01LG",42,3,2,4,0
"1657",51,"CO06HE",61,4,1,4,1
"1658",51,"CO06HE",62,4,4,4,0
"1659",51,"CO06HE",63,3,1,4,0
"1660",51,"CO06HE",64,3,2,3,0
"1661",51,"CO06HE",65,5,2,4,1
"1662",51,"CO06HE",66,4,2,4,0
"1663",51,"CO06HE",9,4,3,3,1
"1664",51,"CO06HE",49,3,1,3,1
"1665",51,"CO06HE",50,5,4,4,1
"1666",51,"CO06HE",52,5,3,4,1
"1667",51,"CO06HE",53,2,1,3,0
"1668",51,"CO06HE",54,2,0,3,0
"1669",51,"CO06HE",57,3,1,1,0
"1670",51,"CO06HE",19,2,3,2,0
"1671",51,"CO06HE",21,3,1,2,0
"1672",51,"CO06HE",22,3,0,1,0
"1673",51,"CO06HE",23,4,3,4,0
"1674",51,"CO06HE",24,5,2,4,2
"1675",51,"CO06HE",25,1,0,1,0
"1676",51,"CO06HE",26,1,0,2,0
"1677",51,"CO06HE",10,4,1,5,0
"1678",51,"CO06HE",12,3,2,3,0
"1679",51,"CO06HE",13,3,0,4,0
"1680",51,"CO06HE",15,3,4,3,0
"1681",51,"CO06HE",17,2,3,2,0
"1682",51,"CO06HE",18,4,2,4,0
"1683",51,"CO06HE",39,5,2,4,1
"1684",51,"CO06HE",40,4,1,4,1
"1685",51,"CO06HE",41,2,0,3,0
"1686",51,"CO06HE",42,3,3,3,0
"1687",51,"CO06HE",43,4,2,5,0
"1688",51,"CO06HE",44,4,4,4,0
"1689",51,"CO06HE",45,4,2,3,0
"1690",51,"CO06HE",46,5,3,3,0
"1691",51,"CO06HE",47,4,1,4,1
"1692",51,"CO06HE",48,3,1,3,0
"1693",51,"CO06HE",29,5,3,3,1
"1694",51,"CO06HE",35,2,0,3,0
"1695",51,"CO06HE",36,3,0,4,0
"1696",51,"CO06HE",37,4,2,3,0
"1697",51,"CO06HE",6,5,3,4,1
"1698",51,"CO06HE",7,4,4,4,0
"1699",51,"CO06HE",4,3,1,3,0
"1700",51,"CO06HE",5,4,1,3,0
"1701",51,"CO06HE",28,4,4,3,1
"1702",51,"CO06HE",27,5,3,3,0
"1703",52,"KG09HE",4,4,4,4,0
"1704",52,"KG09HE",5,3,3,4,0
"1705",52,"KG09HE",9,3,2,4,0
"1706",52,"KG09HE",10,2,1,3,0
"1707",52,"KG09HE",6,4,4,4,2
"1708",52,"KG09HE",7,4,4,4,0
"1709",52,"KG09HE",21,3,1,4,0
"1710",52,"KG09HE",22,2,0,3,0
"1711",52,"KG09HE",23,4,3,4,0
"1712",52,"KG09HE",24,3,3,3,0
"1713",52,"KG09HE",25,2,0,3,0
"1714",52,"KG09HE",26,2,1,3,0
"1715",52,"KG09HE",27,2,3,3,0
"1716",52,"KG09HE",12,5,3,5,0
"1717",52,"KG09HE",13,3,2,3,2
"1718",52,"KG09HE",15,5,3,5,0
"1719",52,"KG09HE",17,4,3,4,0
"1720",52,"KG09HE",18,3,2,3,0
"1721",52,"KG09HE",19,3,4,4,0
"1722",52,"KG09HE",40,2,3,2,2
"1723",52,"KG09HE",41,3,1,3,0
"1724",52,"KG09HE",42,5,3,4,2
"1725",52,"KG09HE",43,3,3,3,0
"1726",52,"KG09HE",44,5,4,4,0
"1727",52,"KG09HE",45,4,3,3,0
"1728",52,"KG09HE",46,5,3,5,1
"1729",52,"KG09HE",28,2,2,3,1
"1730",52,"KG09HE",29,4,4,4,1
"1731",52,"KG09HE",35,3,0,3,0
"1732",52,"KG09HE",36,2,1,3,0
"1733",52,"KG09HE",37,4,4,4,0
"1734",52,"KG09HE",39,5,3,5,2
"1735",52,"KG09HE",54,3,1,4,0
"1736",52,"KG09HE",57,4,4,4,0
"1737",52,"KG09HE",61,4,3,4,1
"1738",52,"KG09HE",62,2,2,3,0
"1739",52,"KG09HE",63,3,2,3,0
"1740",52,"KG09HE",64,3,3,2,0
"1741",52,"KG09HE",65,4,3,4,0
"1742",52,"KG09HE",66,2,2,2,0
"1743",52,"KG09HE",47,3,3,4,1
"1744",52,"KG09HE",48,3,2,3,0
"1745",52,"KG09HE",49,4,3,4,2
"1746",52,"KG09HE",50,5,4,4,1
"1747",52,"KG09HE",51,4,3,4,0
"1748",52,"KG09HE",53,3,3,4,0
"1749",53,"AB12KL",64,3,3,3,0
"1750",53,"AB12KL",65,3,3,3,0
"1751",53,"AB12KL",66,3,4,3,0
"1752",53,"AB12KL",10,3,3,3,0
"1753",53,"AB12KL",12,3,2,3,0
"1754",53,"AB12KL",13,5,3,4,3
"1755",53,"AB12KL",9,3,4,3,0
"1756",53,"AB12KL",63,2,3,3,0
"1757",53,"AB12KL",23,3,4,3,0
"1758",53,"AB12KL",24,2,3,3,0
"1759",53,"AB12KL",25,3,2,4,0
"1760",53,"AB12KL",26,3,2,4,0
"1761",53,"AB12KL",27,4,4,4,0
"1762",53,"AB12KL",28,3,3,3,0
"1763",53,"AB12KL",29,4,NA,3,0
"1764",53,"AB12KL",15,4,3,4,2
"1765",53,"AB12KL",17,4,3,3,0
"1766",53,"AB12KL",18,4,4,4,0
"1767",53,"AB12KL",19,2,3,4,0
"1768",53,"AB12KL",21,3,3,3,0
"1769",53,"AB12KL",22,4,3,4,0
"1770",53,"AB12KL",42,3,2,3,0
"1771",53,"AB12KL",43,4,3,4,3
"1772",53,"AB12KL",44,4,4,3,0
"1773",53,"AB12KL",45,3,4,4,0
"1774",53,"AB12KL",46,4,3,4,0
"1775",53,"AB12KL",47,4,4,4,0
"1776",53,"AB12KL",48,3,3,3,0
"1777",53,"AB12KL",35,4,3,4,0
"1778",53,"AB12KL",36,4,3,4,0
"1779",53,"AB12KL",37,3,3,4,0
"1780",53,"AB12KL",39,3,3,4,0
"1781",53,"AB12KL",40,3,3,3,0
"1782",53,"AB12KL",41,4,2,4,0
"1783",53,"AB12KL",4,3,3,4,0
"1784",53,"AB12KL",5,3,2,3,0
"1785",53,"AB12KL",6,4,4,4,0
"1786",53,"AB12KL",7,4,3,4,0
"1787",53,"AB12KL",49,3,3,3,0
"1788",53,"AB12KL",50,4,4,3,0
"1789",53,"AB12KL",51,4,2,4,0
"1790",53,"AB12KL",52,3,3,4,0
"1791",53,"AB12KL",54,3,2,4,0
"1792",53,"AB12KL",57,3,3,3,0
"1793",53,"AB12KL",61,4,3,4,0
"1794",53,"AB12KL",62,5,4,5,3
"1795",54,"BK07DN",27,3,4,3,0
"1796",54,"BK07DN",39,2,4,2,0
"1797",54,"BK07DN",26,3,4,3,0
"1798",54,"BK07DN",41,3,2,4,0
"1799",54,"BK07DN",42,3,3,2,0
"1800",54,"BK07DN",43,4,3,3,0
"1801",54,"BK07DN",40,3,3,3,0
"1802",54,"BK07DN",45,3,3,3,0
"1803",54,"BK07DN",46,4,3,4,0
"1804",54,"BK07DN",28,3,4,3,0
"1805",54,"BK07DN",44,3,4,2,0
"1806",54,"BK07DN",35,3,2,4,0
"1807",54,"BK07DN",36,3,3,4,0
"1808",54,"BK07DN",37,3,4,3,0
"1809",54,"BK07DN",53,4,3,3,0
"1810",54,"BK07DN",57,3,4,3,0
"1811",54,"BK07DN",61,3,3,3,0
"1812",54,"BK07DN",62,3,4,3,0
"1813",54,"BK07DN",63,3,2,3,0
"1814",54,"BK07DN",64,2,3,3,0
"1815",54,"BK07DN",65,3,4,3,0
"1816",54,"BK07DN",66,2,4,3,0
"1817",54,"BK07DN",47,3,4,3,0
"1818",54,"BK07DN",29,3,4,3,0
"1819",54,"BK07DN",12,4,2,4,0
"1820",54,"BK07DN",13,4,1,4,0
"1821",54,"BK07DN",15,3,4,3,0
"1822",54,"BK07DN",17,2,4,3,0
"1823",54,"BK07DN",18,2,4,3,0
"1824",54,"BK07DN",19,2,5,2,0
"1825",54,"BK07DN",21,3,3,3,0
"1826",54,"BK07DN",22,3,2,4,0
"1827",54,"BK07DN",23,2,4,2,0
"1828",54,"BK07DN",24,3,2,3,0
"1829",54,"BK07DN",25,3,2,3,0
"1830",54,"BK07DN",6,3,2,4,0
"1831",54,"BK07DN",7,3,4,3,0
"1832",54,"BK07DN",48,3,3,2,0
"1833",54,"BK07DN",49,3,3,3,0
"1834",54,"BK07DN",50,3,3,3,0
"1835",54,"BK07DN",51,3,4,2,0
"1836",54,"BK07DN",52,2,4,3,0
"1837",54,"BK07DN",4,3,3,3,0
"1838",54,"BK07DN",5,2,3,2,0
"1839",54,"BK07DN",9,2,3,3,0
"1840",54,"BK07DN",10,2,3,3,0
"1841",57,"EB04SD",39,5,3,4,0
"1842",57,"EB04SD",40,5,3,5,0
"1843",57,"EB04SD",43,5,4,4,0
"1844",57,"EB04SD",44,5,4,5,0
"1845",57,"EB04SD",41,5,3,4,0
"1846",57,"EB04SD",42,5,3,4,0
"1847",57,"EB04SD",37,4,4,4,0
"1848",57,"EB04SD",52,4,4,4,0
"1849",57,"EB04SD",53,5,4,5,0
"1850",57,"EB04SD",54,5,4,4,0
"1851",57,"EB04SD",4,5,4,4,0
"1852",57,"EB04SD",5,5,3,4,0
"1853",57,"EB04SD",6,4,4,4,0
"1854",57,"EB04SD",45,5,4,4,0
"1855",57,"EB04SD",46,5,4,5,0
